,content,sentiment
169,Thoughts on $BTC #Bitcoin! See FundiFinance's idea on TradingView below. https://t.co/ujhAzkuO6f,0.0
170,@CashApp why can’t I send my #BTC to my external wallets??,0.0
171,"Friends, I am participating in this airdrop, this can be a great opportunity and I think it will be an amazing project, Thank you so much!

0xBdB984616074953946CA8165E4216b4c55aA08BB

@javi_10000
@goldfactory76
@REBECA75031576

#ETH #BTC #BSC #Airdrops #Frontier #MXC #NFT https://t.co/C9iWcs6eTE",1.0
172,@CashApp @CashApp y’all too hard mane !! Thank you for the bitcoins https://t.co/Db7PQLvumq,-1.0
173,I earn bitcoins here. https://t.co/ffOLFdD4Ak,0.0
174,"@amelia_mottin BTC, ETH, DOT, KSM, MOVR, RMRK, get some of those and hold them",0.0
175,@GilbertoCard0s0 @iotex_io @Bitcoin Agreed.,1.0
176,I earn bitcoins here. https://t.co/mjHLqgqJ4y,0.0
177,"Where is the parking??🤔🦧🤣

#cryptolife 
#youtubers 
#bitcoin @ Grand Resort Bad Ragaz https://t.co/qCJdavzLqn",-1.0
178,"Hey I joined a network called SurveyJ and earned $8,948 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/5DBdSpnNBl #SurveyJ #cashapp #bitcoin",0.0
179,@deyonte_btc 21 million #BTC question sir,0.0
180,$BTC my swinging up arm signal from July still in tact #bitcoin #bitcoinchart #connectthedots - we grow food so long #lafoodforest $BTC #plettenbergbay - #foodrevolution #hotel https://t.co/kMIb5oUSk4 🌱 https://t.co/7LBNk2UZMD,0.0
181,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/qE9Y6C1kpn
#crypto #btc #bitcoins #bitcoin https://t.co/n1oKt6I7Zd",0.0
182,"Did he say #skype ?? I’m sorry, who was using Skype in 2020? @YahooFinance #breakingnews #crypto #btc #ETH #ltc #zoom #pandemicstocks “You know what else is used ? CASHHHH!” https://t.co/DB29RkRGjf",-1.0
183,"Jack Dorsey and Jay-Z Created ₿trust, Here’s How its Board Plans to Deploy the 500 #Bitcoins - #BTC  https://t.co/oH6lcwx5KD via @Blockworks_",1.0
184,"Mi segund nft, lo subasto a 0,1 bitcoins 🪙. https://t.co/94S8olBptO",0.0
185,"@thejosuard @MuunWallet @bluewalletio @walletofsatoshi That bot is so awesome😁
#bitcoin",1.0
186,"@BTC242 Hello BTC kindly be advised that the Commonwealth Writers plan for 2021, first series  filming of "" Pompey of Steventon"" a film series  in honor of "" Pompey Rolle"" a  Slave Hero of 1830 Exuma. We are seeking sponsors/ Partners. commwealthwriters@yahoo.com",1.0
187,"Idly noticed a Coinbase annual privacy policy email, wondered ""wait do I have a Coinbase account?"", and discovered I have owned 0.02 bitcoins since 2014. Utterly mortifying. https://t.co/bqdRYc0Qv9",0.0
188,Time is running out on a dying way of life. #Bitcoin #Crypto #BTC,-1.0
189,"This Year's Top 10 Crypto Asset Gainers Outshined BTC's and ETH's 1... (Bitcoin News)

2021's Top 10 Crypto GainersAt the time of writing, the crypto economy is worth $2.5 trillio...

Add your highlights:
https://t.co/bq6ctJYsmo
 #Crypto #blockchain",1.0
190,Pensioners of the National Oil Company Will Receive 2 Petros as a Gift in Venezuela – Bitcoin News https://t.co/7LerW01RYo,1.0
191,"LOL
🔴 Speaking TRUTH To Fox News, Plus BTC $160K? LET'S GO BITCOIN https://t.co/tFS4FIums3 via @YouTube",1.0
192,"Note to self …

Open Steakhouse that refuses to cook well done steaks and call it “Rare Form”. #Entrepreneur #BlackOwned #business #Bitcoin",-1.0
193,$spell about to go thru 0.0281 👀 #Crypto #BTC #100xgem #BitShiba #lowcap #Ethereum,0.0
194,"A roster for UAE Women (formerly Ale BTC) has appeared.

Much of the Ale BTC team has been retained but Novolodskaya, Magnaldi and Bertizzolo are the big signings. Ivanchenko, who is the World/Euro junior TT champ, also signs. 

https://t.co/bnK5t1pXzJ",1.0
195,@cz_binance who can help me recover my 2Fa authorization on bitcoins exchange? 😭🙏🏿,0.0
196,@jaemcityx @BTC_NFT @Block_Flash @uniswap_gem @CryptoZillaVC followed everyone on the list,0.0
197,@shani_btc Spiderman🕷️🕸️,0.0
198,"New airdrop: Legend Guardians AIRDROP
💵list get: 100 (for all joined users )

Bot Airdrop Link: https://t.co/NAJ6aAYu3X

🔹Complete all the tasks
🔹Submit your BSC wallet address
✅ Done

#airdrop #crypto #bitcoin #altcoin #nft",0.0
199,Breaking news! Germany’s bank Sparkasse is working on a prototype for offering #bitcoin to 50 Million customers 🔥🔥🔥🔥 @saylor @MMCrypto @BCBacker https://t.co/iRFbNE7QKJ,1.0
200,@BTC_Archive That's it,0.0
201,😹 seen in #Frankfurt #BTC #Crypto https://t.co/PyGwAbBuH6,0.0
202,"Refuel from 200 Ema station
#btc
#LUNA https://t.co/f33RRWmiJk",0.0
203,@LandAndCrypto @Xentagz Exactly. My point is never listen to maxis. Everyone is at a different point in their life financially. Back then I was living in a garage and the little money I did have would’ve went a lot further in eth than btc. Shaming people that were in doge 3 years back is low iq.,1.0
204,"Hello, warrior. We hope you had an amazing Christmas and are perfecting your technique with our Itamae Warrior chain of destiny. 
Remember to destroy as many demonic scrolls as you can and earn #bitcoin.
#P2E #PlayToEarn #Bitcoins https://t.co/EbJfy1GVsY",1.0
205,"@J_TheTerrible Ah yah, that I agree. At BTC?",1.0
206,"Three Ways To Include Bitcoin In Your Portfolio - Forbes.

https://t.co/Ae16bzOgF4

#Bitcoin",0.0
207,"TIPS ON TWITTER

I’m gonna offer this as a Limited Edition exclusive to anyone tipping the next 48 hours. 

Tip amount doesn’t matter.
Ill airdrop on @hicetnunc2000.

Please leave your tez and tipping btc wallet address in comments.

#NFTCommunity

rt &amp; tag=😎 https://t.co/5oPhGb37Yb",-1.0
208,Luv the article but essentially it’s an advertisement for #Gold not #Bitcoin The End Of Super Imperialism https://t.co/GAElwfGbwv,1.0
209,@cold_bloodshill So now this account is bitcoins fiesta???? Wtf bruh!? 🤣,-1.0
210,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/reETKV1bkI
#bitcoins #money #invest #cryptocurrency https://t.co/sYXZEOs26r",0.0
211,"#btc very tight. Soon we decide.
Better to set sl 🛑 on your bags https://t.co/dlRX1RrsbE",1.0
212,"$LUNA and $ATOM synced right now 👀🚀
https://t.co/7AkS4h3Zn3
#btc #bitcoinnews #invest #cryptonews https://t.co/3PRO0T535Y",0.0
213,@SusanLiTV $BTC: Hold my beer,0.0
214,"Does anyone have any idea how sad I am that I did not know about $HEX when it could be claimed with #Bitcoin? Oh man… but hey, the opportunity lives again with #PulseChain and #PulseX :)

#HEX $PLS $PLSX",-1.0
215,$BTC Wen Biden? Brandon? ️ #RecvProfit,0.0
216,"$Rayvher88 
Let's since if this is my time to shine!!
#Fortune4Days #cashapp #bitcoin https://t.co/1Dct0w2ZKz",0.0
217,Pensioners of the National Oil Company Will Receive 2 Petros as a Gift in Venezuela – Bitcoin News https://t.co/Cfd4SFu3YS,1.0
218,A (not so scary) #Bitcoin Halloween 🎃 https://t.co/kiB2dalFXL,1.0
219,"Fellow BSV'ers all in since 2018. We are all stiff bickies except BTC OG's Craig and Calvin. 

#BitcoinSV #BSV $BSV #bitcoin https://t.co/gcED4HCYSf",0.0
220,@HHodlgain Probably related to the BTC glitch. I wonder if anything actually changed hands https://t.co/2GJRmi1frh,1.0
221,Follow me on BetFury. Let's hunt for Bitcoins together!Get an exciting experience on #1 I-Gaming platform with daily payouts!,1.0
222,$btc phive minute https://t.co/Ab8mkiHmsU,0.0
223,"Zna li neko nesto o ovome?
Install CryptoTab Browser and get real Bitcoins for using it. Your earnings will keep growing as long as you're watching YouTube, reading news and using your social network accounts daily. https://t.co/btHR3ooOJw #cryptotab",0.0
224,Don’t live in the woulda coulda yesterday with #Bitcoin Have a vision for your future today. Buy 1000.00 worth of #SHIB now and when it strikes .01 you will have made over 146 thousand dollars #ShibainuCoin #DreamsVisionsProphecy https://t.co/NAY7Ga4Faa,-1.0
225,"BUY LOW, SEL HIGH

🔮 the simplest yet most effective strategy.

🧿 You also buy BTC when discounted…

💦🚀 likewise, don’t FUD @cumrocketcrypto but load your boots at a discount today - or live to regret it forever.

 #CumRocketCrypto #Cumrocket #Cummies #NFT #NFTs #cryptoart https://t.co/e6xwm0BHeB",1.0
226,"#1 Show in hospitality does it again. The funniest episode I have been part of along with @brianjesposito @StephynieMalik @ICONICSPEAKER. 

You have to see it to believe. 
#26
YouTube Channel- Hospitality 360
#cryptocurrency #SHIB #Bitcoin #hospitality #news https://t.co/ZF7N9oJU9L",0.0
227,"The IMF’s mandate is to safeguard the stability of the international monetary and financial system, write Tobias Adrian, Dong He and Aditya Narain of @IMFNews. 

Read here:https://t.co/G2SK8VFoJh

#digitalage #bitcoins #cryptocurrencies https://t.co/u0k3wKbC8g",0.0
228,"If we change the unit of measure then we're gravy!!

Bitcoins 2022 Outlook https://t.co/D2vryz6vzT via @YouTube",0.0
229,"Before and After.

Range trades to the dolla hit not even a single cent difference.

#BTCUSDT #bitcoins #charthub #learnandearn https://t.co/8nyLMKDllA",0.0
230,Still in the sandbox unless we pass 53K #Bitcoin https://t.co/AHi7PsVxcZ,0.0
231,Coming this week 2022 — stay tuned! #bitcoin #crypto https://t.co/GISOkNjOlz,0.0
232,A better bitcoin? $BTC https://t.co/lZd3ZJfzWM,1.0
233,@bandman808 @RapGameNeji @1BrookieCookie6 @Avgeljulivn @deyonte_btc @Michael_Vigil16 Same lol,0.0
234,"This Year’s Top 10 Crypto Asset Gainers Outshined BTC’s and
ETH’s 12-Month Returns – Markets and Prices Bitcoin News   https://t.co/PACF3CWFf2    #Diamante #Blockchain #DiamCircle",-1.0
235,@BTC_Archive A worthy question!,1.0
236,@BlockchainCards dropping amazing collectibles again today. Landed all 3 variants of the @Nayib_BukeleS #Bitcoin #rookie #nft #nftcollector #NFTCommunity @WAX_io @AtomicHub #WAXP #WAX https://t.co/kX6n05gnlB https://t.co/tw3lzgTxtj,0.0
237,"#ZEC - long alert 💵🤩

Exchange     : FTX
Market         : $ZEC - $PERP
Volume        : $237,392
Price            : $169.62

$BTC #BTC $ETH #ETH https://t.co/CB6KlLsa8b",0.0
238,Retirees of the National Petroleum Company will receive 2 Petros as a gift in Venezuela – Bitcoin News https://t.co/7mHlfVwjbb,1.0
239,"Follow me on BetFury. Let's hunt for Bitcoins together!Get an exciting experience on #1 I-Gaming platform with daily payouts! 
https://t.co/xig0Gt1Bce",1.0
240,Meme Coin Shiba Inu Beats Out Bitcoin To Emerge Most Viewed Cryptos Of 2021 #Bitcoin via https://t.co/DMhm8rXCfG https://t.co/uS6oxu8GyN,-1.0
241,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/JbjAAhMigW
#crypto #cryptocurrency #bitcoins #bitcoin https://t.co/yaZLl6I6KV",0.0
242,"Small change to structure, increasing our holdings in FXS. With its recent integration on convex the growth of FXS is pretty much assured.
https://t.co/A2tA4mXQS6
#bitcoinmining #eth #bitcoinnews #investment https://t.co/efZlMiO1pY",1.0
243,.@TrungTPhan thank you in every way possible for ripping apart Twitter with your Squid Game/BTC tweet I’ve never had so much enjoyment,1.0
244,"Horse Racing Odds Shortening https://t.co/ShQ8jCfzKC https://t.co/BZGwQlRG0l. https://t.co/9y3Etew1ko #DogeArmy #bitcoinnews #Monday #Crypto
Elusive Artist 12:45 Kempton. Early #odds 18...",0.0
245,Blog Update - Bitcoin: Price Prediction. Not one for making #BTC predictions but here is what I think: https://t.co/jxXS5N8LkH #oluoyekanmi #nosacapital #bitcoin #bitcoinprice https://t.co/7FNyn31W3g,0.0
246,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/22QLDwgAwr
#forextrader #bitcoins #investment #bitcoinmining https://t.co/ebs5mDmg2e",0.0
247,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/hLl9cIBhh6
#bitcoinmining #bitcoinnews #btc #cryptonews https://t.co/RH3Ckfhn9T",0.0
248,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/vZKFeETBaI
#invest #investing #bitcoins #blockchain https://t.co/IyrjxE121Y",0.0
249,"Can the price of bitcoin rise to $60k in 2022? Bitcoin Price Prediction in 2022. Article from CoinCola will give you the Answer👇🏽👇🏽 #Bitcoin #bitcoinprice 
Big Bonuses at the end of this article 🤪🤪
https://t.co/JZj6xA1XQE",1.0
250,"Merry Christmas to you all 
#bitcoinnews #cryptocurrency #investing https://t.co/kEb5zpFd9f",1.0
251,"[SCAN RESULTS - 15m]

Exchange: #KuCoin

Top 5 bullish trend (#BTC pair)
1: $SOLVE
2: $GRIN
3: $GOVI
4: $BUY
5: $SOUL

Top 5 bullish trend (#USDT pair)
1: $PRQ
2: $EDG
3: $LYM
4: $SOUL
5: $SUKU

Ranking for no #Binance coins only
Not buy signals. #DYOR",0.0
252,@BLCKD_COM_PlLLD #Bitcoin prevents this,0.0
253,"BTC @ 50709.1
 
https://t.co/lXAzRV5dCE 
 
#BTC $BTC",0.0
254,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/NAz7RS0LA0
#cryptocurrencies #blockchain #bitcoinnews #forextrader https://t.co/aAbdEPMqQs",0.0
255,Where are you beras?! 😂😂😂😂 $BTC #Bitcoin,0.0
256,"Buying dip with 10% $USDC
https://t.co/FCOJ7ladF5
#eth #bitcoinnews #cryptonews #bitcoin https://t.co/DQEPB6P2HO",1.0
257,Pensioners of the National Oil Company Will Receive 2 Petros as a Gift in Venezuela – Bitcoin News https://t.co/60VpHHxwbx,1.0
258,@raw_avocado @Breedlove22 @tip_nz Or make exceptions to bitcoins laws.,0.0
259,@CompBrosCrypto Done,0.0
260,"The #sweepstakes continue and we want to send YOU to #LasVegas! This week, we're also giving away three of these sweet prize packs! Last week's winners: Michelle H, Lori W, and Carol M. Enter now at https://t.co/ycfEidiYMC. 

#Contest #Contests #Bitcoin #Cryptocurrency #BTC https://t.co/hfOUGWRPHZ",1.0
261,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/CVQ6Ys8sku
#btc #bitcoins #eth #crypto https://t.co/tQzWCqgvCx",0.0
262,"This Year's Top 10 Crypto Asset Gainers Outshined BTC's and ETH's 12-Month Returns – Markets and Prices Bitcoin News https://t.co/GO5AbS1vXe
#CryptoNews #CriptoNoticia #Crypto #Cripto",-1.0
263,Breaking news twitter!! The crypto cowboy punks have their first fully robotic cowboy. Of course he also emits lasers!! #cryptoongoons #cryptocowboypunks #bayc #Bitcoin #NFT https://t.co/5FxPjr7BmR https://t.co/cVVhSae6qm,0.0
264,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/2Gze94L9u3
#bitcoinnews #forextrader #eth #trading https://t.co/C1BwSjdDax",0.0
265,"🟩 Block 716050 ⛏ ⛏

📅 27th Dec 2021, 23:48:07 GMT

📣 1,946 tx with a value of 8,184.511 ₿ ($415.94m 🇺🇸)

📣 distributed to 6,808 recipients 💎🙌

📣 18,912,818.75 ₿ (90.06104%) mined ⛏

📣 2,087,181.25 ₿ remaining 💰

#bitcoin #tictoknextblock",0.0
266,"Great read

#Bitcoin https://t.co/rmY9N3mS06",1.0
267,"Catch up with our last week episode: Mommin' It Mondays episode 68 December 20th 2021

https://t.co/jGL7tVT6cx

And then jump right into to the live starting in 15 minutes! #crypto #news #bitcoin #holiday #ltc #eth #finance https://t.co/oJgwrW2K1Z",0.0
268,"Big transfer 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨 🚨🚨

Turkey Bitcoin account - Binance Turkey

750,000,000 $  to transfer unknown wallet to —&gt; 1Dfu7J7r8K96GJ3XJ6TT1rFsKDAwF8KZf8

06/11/2021 

Bitcoin transfer code : **3456fggh

#bitcoin   #bitcoins  #coin #Turkey #dolar #transfer #Wallet",-1.0
269,@GhoztTrades It's a stablecoin for btc value,1.0
270,"$BITC #bitcoins https://t.co/jXSDdoqxfJ
i don't get this https://t.co/ZgTIHLbfvl",0.0
271,"""When the student is ready, the teacher appears."" ~ Chinese Proverb on #bitcoin https://t.co/0vbaWtaHQS",1.0
272,Study Shows Market Share of Altcoins Surged Threefold Since 2014 – Altcoins Bitcoin News https://t.co/bGPONeImSF,1.0
273,"How to stop Bitcoin from wrecking Altcoins  (Don't let the #bitcoinnews crash the #altcoins , #dogecoins , #solana #sandbox , #Polycon, #terra ,#Crypto.com, #burger #Avalance.. https://t.co/K9VXroLa2x via @YouTube",-1.0
274,"Altcoin Supercycle Has Arrived, According to Analyst Nicholas Merten – Here Are 4 Crypto Assets To Watch
#NFT #CRYPTONEWS #BTC
https://t.co/N58x91wzDl",1.0
275,Google your city council and  county commissioners. The people who treat your home as their piggy banks and if you still think real estate is the best store of value don’t buy any #Bitcoin.,1.0
276,@btc_charlie Buy her a F1 team,0.0
277,"DeFI can help with financial inclusion but it needs to be regulated: NEW DELHI : Decentralized finance, or DeFi, such as cryptocurrencies, if regulated, can help the banking sector achieve financial inclusion, industry experts said… Link in the Bio #cryptocurrency #bitcoin #NFT",1.0
278,"Not a fan of Fancy, but i'm definitely geting a @Tesla next year, all this Cloud Currency has got to be spent one way or another
#Bitcoin #CloudComputing #Mining https://t.co/JcD6SYGfgR",-1.0
279,@marcelrapold @Bitcoin Nice 😎🔥,1.0
280,"@jplaya420 @DoubleBogey1984 @TheFakeRealNews @thehill Impressive. 

I'm also just talking junk 😂😂 I searched for #bitcoin and you were the first tweet I saw.",1.0
281,@davenewworld_2 Aliens are coming for your #bitcoins.,0.0
282,Him probably apartment...so I can rent them out @HumansMetaverse @TheLegendsNFTs @eToro @elonmusk #NFT #Metaverse #Land #property #digitalrealestate #ETH #BTC #TRON https://t.co/LcMOV7GQNX,0.0
283,😍😍 I hope you’re buying more bitcoin? #Bitcoin #BTC #cryptocurrencies #Coinbase #cryptocurrencies #shiba #ETH #investing https://t.co/zr4RG0w1Re,1.0
284,"Alethea AI will hold a Token Distribution Auction on the 28. Dec. The TDA will happen on Copper Launch.
@real_alethea @CopperLaunch #Auction #investing #investments #investor #bitcoins #Binance",0.0
285,"What about NFT?

#nft #NFTs #bitcoin",0.0
286,"@AlecPloof Imagine a carbon-offset blockchain that  grants tokens based on reduction in CO2, where you can tokenize and buy/sell on a ledger that, as a whole, works against emissions. Build in an exchange too to convert BTC/ETH.

No one’s mad at that, are they?",1.0
